Dataset,chunk_index,mean_bitwidth,median_bitwidth,std_bitwidth,mean_diff_bitwidth,std_diff_bitwidth,avg_run_length,local_max_density,local_max_amplitude,entropy,monotonic_segments,optimal_pack_size
City-temp.csv,42,0.1087646484375,0.109375,0.019956536153049365,0.012426181102362205,0.017131887332271004,0.11940298507462686,0.15873015873015872,0.021875,0.3289622525867472,0.453125,6
City-temp.csv,43,0.11083984375,0.109375,0.01751698351040244,0.01439468503937008,0.016936392590964838,0.09876543209876543,0.15873015873015872,0.026953125,0.32806181072420704,0.4765625,7
City-temp.csv,44,0.1080322265625,0.109375,0.015132288130545788,0.01218011811023622,0.011913108697746264,0.1,0.15873015873015872,0.019921875,0.3293774134732681,0.484375,7
City-temp.csv,45,0.1097412109375,0.109375,0.02143681203110826,0.01513287401574803,0.020929823619420067,0.10666666666666667,0.1349206349206349,0.035386029411764705,0.3400469426414651,0.40625,6
City-temp.csv,46,0.108642578125,0.109375,0.014727569464702805,0.009965551181102362,0.010858880001779635,0.11764705882352941,0.10317460317460317,0.018629807692307692,0.31212828637059165,0.390625,6
City-temp.csv,47,0.111572265625,0.109375,0.016542216422348557,0.012918307086614173,0.014015874172771295,0.0975609756097561,0.15873015873015872,0.021875,0.3335043154488229,0.484375,6
City-temp.csv,48,0.1170654296875,0.109375,0.026636793918282584,0.018577755905511813,0.02334358508982564,0.1,0.18253968253968253,0.03328804347826087,0.3614188597291443,0.4921875,6
City-temp.csv,49,0.11669921875,0.109375,0.027686020512372726,0.021038385826771654,0.02483164529831271,0.09302325581395349,0.19047619047619047,0.030598958333333332,0.3636970629588631,0.53125,7
City-temp.csv,50,0.123291015625,0.109375,0.03174860859623034,0.01968503937007874,0.027042871377153794,0.1095890410958904,0.1349206349206349,0.034466911764705885,0.3037760143883301,0.4609375,4
City-temp.csv,51,0.153076171875,0.1875,0.04606888957330461,0.029404527559055118,0.045506355165039515,0.15384615384615385,0.06349206349206349,0.064453125,0.28286028440992744,0.3515625,2
City-temp.csv,52,0.0804443359375,0.015625,0.08265872929970454,0.011441929133858268,0.04025367945253471,0.6666666666666666,0.015873015873015872,0.171875,0.17569745425151032,0.09375,6
City-temp.csv,53,0.11962890625,0.109375,0.06633260794902712,0.03395669291338583,0.04874842612529251,0.14545454545454545,0.0873015873015873,0.09517045454545454,0.33775093344942336,0.3828125,3
City-temp.csv,54,0.15625,0.1875,0.05078125,0.026820866141732284,0.05067434187870963,0.1951219512195122,0.03968253968253968,0.0578125,0.2455084212907083,0.2890625,2
City-temp.csv,55,0.1240234375,0.109375,0.03972821407579686,0.02312992125984252,0.044534342675657104,0.13559322033898305,0.05555555555555555,0.0390625,0.34766220004531023,0.3359375,4
City-temp.csv,56,0.119873046875,0.109375,0.034171839221714094,0.014148622047244094,0.024129233606557585,0.14035087719298245,0.07936507936507936,0.025,0.3093739803893419,0.359375,6
City-temp.csv,57,0.119384765625,0.109375,0.031172656668516294,0.027066929133858268,0.03277813975331563,0.09876543209876543,0.15873015873015872,0.055859375,0.3002175874354726,0.5,3
City-temp.csv,58,0.1268310546875,0.109375,0.0424606452377354,0.02891240157480315,0.04463042770913313,0.11428571428571428,0.14285714285714285,0.06076388888888889,0.35923249992853074,0.453125,4
City-temp.csv,59,0.111572265625,0.09375,0.061847619828581064,0.026697834645669292,0.048472223560771514,0.16,0.06349206349206349,0.0634765625,0.38457721835779,0.3125,3
City-temp.csv,60,0.11328125,0.1015625,0.037160737481329,0.020915354330708662,0.032052951552406325,0.11428571428571428,0.11904761904761904,0.03333333333333333,0.3527493422143306,0.453125,4
City-temp.csv,61,0.1009521484375,0.09375,0.024542812368164,0.015625,0.024879755114689716,0.10810810810810811,0.11904761904761904,0.028645833333333332,0.3154823706220465,0.4765625,5
City-temp.csv,62,0.1007080078125,0.09375,0.03080794479094843,0.02042322834645669,0.03152632573550125,0.09876543209876543,0.1746031746031746,0.036576704545454544,0.38106680749174876,0.5078125,7
City-temp.csv,63,0.10205078125,0.09375,0.025832800910959568,0.014148622047244094,0.02281894314836538,0.11594202898550725,0.1111111111111111,0.021763392857142856,0.32001813357733505,0.4296875,7
City-temp.csv,64,0.0926513671875,0.09375,0.013128660690612574,0.012057086614173228,0.010593576226195493,0.09876543209876543,0.21428571428571427,0.019386574074074073,0.29730186208623355,0.53125,8
City-temp.csv,65,0.0968017578125,0.09375,0.019634356145441408,0.012057086614173228,0.01933043678746222,0.125,0.12698412698412698,0.0234375,0.30600130383008023,0.4296875,5
City-temp.csv,66,0.0958251953125,0.09375,0.02511654154420032,0.016486220472440943,0.02632931506473656,0.1095890410958904,0.15079365079365079,0.03412828947368421,0.33997728695337154,0.4296875,5
City-temp.csv,67,0.1051025390625,0.09375,0.02476042154323052,0.016117125984251968,0.024952049231165778,0.11940298507462686,0.12698412698412698,0.0322265625,0.3526994334957519,0.4140625,4
City-temp.csv,68,0.121337890625,0.109375,0.04455884112174639,0.0265748031496063,0.03627823113238992,0.1095890410958904,0.1349206349206349,0.05560661764705882,0.35982501751356466,0.453125,4
City-temp.csv,69,0.119384765625,0.109375,0.04554318866239845,0.028297244094488187,0.040171620416572365,0.1095890410958904,0.10317460317460317,0.07572115384615384,0.3651490677307487,0.46875,3
City-temp.csv,70,0.098388671875,0.109375,0.04988540391755222,0.032234251968503935,0.04978840066302775,0.1095890410958904,0.15873015873015872,0.07734375,0.3957553178133478,0.4140625,4
City-temp.csv,71,0.1220703125,0.109375,0.05639595592961293,0.040354330708661415,0.05550970592353559,0.11428571428571428,0.1111111111111111,0.08258928571428571,0.37403891215831003,0.4453125,3
City-temp.csv,72,0.1094970703125,0.09375,0.035020140915439556,0.02718996062992126,0.04274419439096154,0.1038961038961039,0.1746031746031746,0.04971590909090909,0.3118724150032209,0.5234375,7
City-temp.csv,73,0.1024169921875,0.109375,0.014590849528951406,0.011811023622047244,0.014766854994632842,0.10810810810810811,0.1349206349206349,0.022518382352941176,0.27177375528447223,0.46875,8
City-temp.csv,74,0.10546875,0.09375,0.023027004145608584,0.01660925196850394,0.022162067419680506,0.09302325581395349,0.18253968253968253,0.028872282608695652,0.2883197422550649,0.5,5
City-temp.csv,75,0.1103515625,0.109375,0.03147804972907461,0.0265748031496063,0.03509310331891151,0.09195402298850575,0.21428571428571427,0.046875,0.3361140321156275,0.59375,4
City-temp.csv,76,0.125244140625,0.109375,0.05093068363943513,0.03678641732283464,0.04935326844156534,0.10810810810810811,0.11904761904761904,0.07916666666666666,0.35473854063100113,0.4453125,4
City-temp.csv,77,0.0654296875,0.015625,0.07065751939027239,0.021284448818897638,0.04896777191490722,0.2857142857142857,0.047619047619047616,0.09114583333333333,0.2382208366738141,0.203125,4
City-temp.csv,78,0.1329345703125,0.109375,0.05081864960491307,0.038385826771653545,0.04357017606153303,0.10810810810810811,0.11904761904761904,0.06614583333333333,0.3231089559254721,0.5,3
City-temp.csv,79,0.1094970703125,0.09375,0.029264050214753572,0.013410433070866142,0.023177644894249824,0.13333333333333333,0.07142857142857142,0.0234375,0.2700330287778992,0.375,5
City-temp.csv,80,0.1185302734375,0.109375,0.046241130236091436,0.026328740157480313,0.04162721170955377,0.11940298507462686,0.11904761904761904,0.041666666666666664,0.36377936093026175,0.4375,4
City-temp.csv,81,0.138671875,0.109375,0.043410372599400136,0.030880905511811024,0.04020664773655652,0.11594202898550725,0.14285714285714285,0.051215277777777776,0.3039961614409921,0.453125,3
City-temp.csv,82,0.1099853515625,0.109375,0.03942228566068108,0.021899606299212598,0.033059091835599554,0.10666666666666667,0.12698412698412698,0.041015625,0.35266595121998917,0.484375,5
City-temp.csv,83,0.127197265625,0.109375,0.04210488035316623,0.028174212598425195,0.035621814533230066,0.1038961038961039,0.15079365079365079,0.05633223684210526,0.3296126078545641,0.4609375,4
City-temp.csv,84,0.1119384765625,0.109375,0.03694336550594302,0.028051181102362203,0.03716936045821495,0.0975609756097561,0.15079365079365079,0.055509868421052634,0.3531377539186486,0.484375,6
City-temp.csv,85,0.1759033203125,0.1875,0.029572021354370374,0.004798228346456693,0.017151314250595,0.5333333333333333,0.023809523809523808,0.0625,0.13854029564828674,0.0859375,1
City-temp.csv,86,0.055908203125,0.015625,0.0728075482563406,0.009473425196850394,0.03922370674411512,1.0,0.0,0.0,0.13092671537559122,0.0625,9
City-temp.csv,87,0.015625,0.015625,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
City-temp.csv,88,0.015625,0.015625,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
City-temp.csv,89,0.12353515625,0.1875,0.07448650048345982,0.019438976377952756,0.03954386165540096,0.23529411764705882,0.03968253968253968,0.0640625,0.2782887251762572,0.2421875,3
City-temp.csv,90,0.115478515625,0.109375,0.03634252775438,0.01796259842519685,0.029871074326799238,0.13559322033898305,0.15079365079365079,0.039473684210526314,0.3122810220566236,0.3515625,4
City-temp.csv,91,0.1248779296875,0.109375,0.03452648250758566,0.021530511811023622,0.033213946902356205,0.11764705882352941,0.1111111111111111,0.03180803571428571,0.3106742165736261,0.375,4
City-temp.csv,92,0.1173095703125,0.109375,0.02755194829223845,0.01894685039370079,0.027704223432276395,0.11940298507462686,0.11904761904761904,0.043229166666666666,0.2821280756090858,0.3828125,5
City-temp.csv,93,0.111572265625,0.109375,0.022670925254567653,0.017839566929133858,0.02569503296177955,0.1095890410958904,0.14285714285714285,0.039496527777777776,0.28760571686640407,0.421875,6
City-temp.csv,94,0.1051025390625,0.09375,0.02675958335195728,0.016117125984251968,0.02541009969178266,0.11940298507462686,0.11904761904761904,0.030208333333333334,0.34270573842609164,0.3984375,5
City-temp.csv,95,0.1129150390625,0.09375,0.037223039522418594,0.01673228346456693,0.02896287895538383,0.11940298507462686,0.10317460317460317,0.021634615384615384,0.346111186564932,0.390625,3
City-temp.csv,96,0.1103515625,0.09375,0.040489086800054454,0.02792814960629921,0.0411595062009969,0.10666666666666667,0.11904761904761904,0.052083333333333336,0.36967006493578847,0.484375,3
City-temp.csv,97,0.10202205882352941,0.09375,0.04043281999225326,0.03311011904761905,0.05139452040793858,0.14285714285714285,0.18072289156626506,0.05520833333333333,0.3962087772927468,0.5294117647058824,3
Stocks-UK.csv,98,0.12841796875,0.125,0.014344170724187873,0.011441929133858268,0.011674385988461084,0.10810810810810811,0.16666666666666666,0.021205357142857144,0.3125034696623357,0.390625,5
Stocks-UK.csv,99,0.13037109375,0.125,0.016157609480248337,0.013041338582677165,0.013408739869991877,0.1,0.1111111111111111,0.022879464285714284,0.34213870547713426,0.421875,7
Stocks-UK.csv,100,0.126708984375,0.125,0.01589541094790823,0.012426181102362205,0.011981524433011656,0.10256410256410256,0.16666666666666666,0.02194940476190476,0.33661528158250986,0.46875,5
Stocks-UK.csv,101,0.1240234375,0.125,0.014842464993721351,0.013779527559055118,0.014222781512419715,0.10126582278481013,0.14285714285714285,0.0234375,0.30318028907594435,0.4375,6
Stocks-UK.csv,102,0.130615234375,0.125,0.014183288621365052,0.013779527559055118,0.01280000669649602,0.09876543209876543,0.18253968253968253,0.022758152173913044,0.3152873665862405,0.5,5
Stocks-UK.csv,103,0.134521484375,0.140625,0.01589541094790823,0.011195866141732283,0.013850745724466047,0.11940298507462686,0.12698412698412698,0.021484375,0.32733439050179775,0.453125,6
Stocks-UK.csv,104,0.1260986328125,0.125,0.015151969855883783,0.012795275590551181,0.0129200645598672,0.10126582278481013,0.19047619047619047,0.022135416666666668,0.3242267182321335,0.4921875,5
Stocks-UK.csv,105,0.1221923828125,0.125,0.021961463620653043,0.01673228346456693,0.021406066113121597,0.09411764705882353,0.1746031746031746,0.025923295454545456,0.3498300825654423,0.5078125,9
Stocks-UK.csv,106,0.1451416015625,0.140625,0.014372710169982211,0.011318897637795276,0.011378916958436873,0.10810810810810811,0.15873015873015872,0.021875,0.3176804362844541,0.453125,8
Stocks-UK.csv,107,0.1483154296875,0.1484375,0.013531096318806031,0.01033464566929134,0.011962559310956442,0.11940298507462686,0.1349206349206349,0.021599264705882353,0.2980766047317351,0.40625,8
Stocks-UK.csv,108,0.1500244140625,0.15625,0.013295581041933246,0.008858267716535433,0.01279645853102343,0.14814814814814814,0.09523809523809523,0.02734375,0.28173613007301085,0.3203125,8
Stocks-UK.csv,109,0.145263671875,0.140625,0.013441044539551566,0.010949803149606299,0.011816148822384817,0.10810810810810811,0.15873015873015872,0.02109375,0.2915087626327649,0.4765625,7
Stocks-UK.csv,110,0.1434326171875,0.140625,0.012419417036138093,0.011441929133858268,0.010819778969449145,0.10256410256410256,0.15873015873015872,0.0203125,0.28110026964171375,0.46875,7
Stocks-UK.csv,111,0.1461181640625,0.140625,0.013753917309475725,0.010826771653543307,0.012009285769598841,0.11267605633802817,0.1349206349206349,0.021139705882352942,0.30138082731935484,0.4296875,8
Stocks-UK.csv,112,0.138671875,0.140625,0.01171875,0.010826771653543307,0.011007022266902079,0.1095890410958904,0.14285714285714285,0.020399305555555556,0.27079559803560055,0.4453125,7
Stocks-UK.csv,113,0.1434326171875,0.140625,0.01685056754381784,0.012918307086614173,0.013167244332628855,0.09876543209876543,0.1349206349206349,0.022518382352941176,0.337787676444205,0.484375,7
Stocks-UK.csv,114,0.1417236328125,0.140625,0.013273146906248753,0.012057086614173228,0.011124659995528845,0.1,0.14285714285714285,0.021701388888888888,0.28447951667126586,0.5,9
Stocks-UK.csv,115,0.142578125,0.140625,0.012352647110032733,0.010826771653543307,0.01028472664567242,0.10526315789473684,0.12698412698412698,0.0185546875,0.28441818934585267,0.4453125,8
Stocks-UK.csv,116,0.139892578125,0.140625,0.020932122294308728,0.012549212598425197,0.0205687173933323,0.1095890410958904,0.15079365079365079,0.02425986842105263,0.30293742424530373,0.4296875,9
Stocks-UK.csv,117,0.137939453125,0.140625,0.013963050993973443,0.010088582677165354,0.01065484010561563,0.11267605633802817,0.15873015873015872,0.017578125,0.29865813714465134,0.421875,9
Stocks-UK.csv,118,0.1287841796875,0.125,0.015096796364126393,0.011687992125984252,0.011759648765106807,0.10126582278481013,0.12698412698412698,0.0224609375,0.3254769096847495,0.4765625,7
Stocks-UK.csv,119,0.132080078125,0.125,0.014466233366235887,0.01218011811023622,0.011913108697746269,0.10256410256410256,0.1349206349206349,0.019761029411764705,0.31400442625588143,0.4140625,6
Stocks-UK.csv,120,0.1334228515625,0.125,0.015613074520098654,0.012918307086614173,0.012569701122432175,0.09523809523809523,0.15873015873015872,0.0234375,0.3125180299636296,0.5234375,5
Stocks-UK.csv,121,0.1328125,0.140625,0.013810679320049757,0.012672244094488189,0.0115557950780247,0.09876543209876543,0.16666666666666666,0.021577380952380952,0.30477907208874644,0.4921875,9
Stocks-UK.csv,122,0.1329345703125,0.125,0.01550196847413841,0.012303149606299213,0.013673665343946671,0.10526315789473684,0.16666666666666666,0.020833333333333332,0.30540683812667996,0.484375,5
Stocks-UK.csv,123,0.1297607421875,0.125,0.01617189785131047,0.014640748031496063,0.012969177119197265,0.08791208791208792,0.1746031746031746,0.022372159090909092,0.33534550045678496,0.53125,8
Stocks-UK.csv,124,0.1319580078125,0.125,0.013784219469478548,0.011687992125984252,0.012550418731600971,0.10666666666666667,0.14285714285714285,0.022569444444444444,0.3032136452857161,0.4375,9
Stocks-UK.csv,125,0.1300048828125,0.125,0.013662607594281905,0.013533464566929134,0.011660114910628423,0.09302325581395349,0.1984126984126984,0.02125,0.3075586971920233,0.5625,6
Stocks-UK.csv,126,0.1331787109375,0.125,0.02112310274622032,0.015378937007874016,0.021744925063012583,0.10126582278481013,0.16666666666666666,0.027529761904761904,0.3254440642602715,0.484375,9
Stocks-UK.csv,127,0.12451171875,0.125,0.015246577144527339,0.01439468503937008,0.011534817896982495,0.08791208791208792,0.18253968253968253,0.022078804347826088,0.3299385365916145,0.46875,7
Stocks-UK.csv,128,0.1207275390625,0.125,0.015832947759785578,0.012303149606299213,0.012802371593827338,0.10256410256410256,0.15079365079365079,0.019736842105263157,0.33908582522508457,0.4375,7
Stocks-UK.csv,129,0.1221923828125,0.125,0.016963381850751108,0.014148622047244094,0.016338656792356326,0.1038961038961039,0.15079365079365079,0.026726973684210526,0.3350834812896915,0.46875,6
Stocks-UK.csv,130,0.1207275390625,0.125,0.017106837951122764,0.01439468503937008,0.012948151689884713,0.09195402298850575,0.16666666666666666,0.02269345238095238,0.35447293281931613,0.484375,6
Stocks-UK.csv,131,0.11669921875,0.125,0.015494757473264092,0.014517716535433071,0.01375093701540144,0.0963855421686747,0.16666666666666666,0.024553571428571428,0.3322577129031408,0.5078125,8
Stocks-UK.csv,132,0.114990234375,0.109375,0.01776531998264296,0.01624015748031496,0.01691313936104311,0.09195402298850575,0.1984126984126984,0.0259375,0.33188563731856213,0.53125,5
Stocks-UK.csv,133,0.1041259765625,0.109375,0.013848929407214595,0.011318897637795276,0.011874929637808706,0.1095890410958904,0.15873015873015872,0.022265625,0.29277337589755725,0.4296875,6
Stocks-UK.csv,134,0.103271484375,0.109375,0.013423294720596947,0.012057086614173228,0.01179563465965244,0.1038961038961039,0.1746031746031746,0.020596590909090908,0.2962394968585934,0.4921875,8
Stocks-UK.csv,135,0.1070556640625,0.109375,0.013115033498263873,0.009965551181102362,0.010858880001779633,0.11940298507462686,0.07142857142857142,0.019965277777777776,0.2981025586542044,0.4453125,7
Stocks-UK.csv,136,0.1053466796875,0.109375,0.013137737632801828,0.01218011811023622,0.012231583190587167,0.10256410256410256,0.16666666666666666,0.022321428571428572,0.28820407784531415,0.5,6
Stocks-UK.csv,137,0.106201171875,0.109375,0.01329838264784797,0.010580708661417323,0.010718578501291586,0.1111111111111111,0.14285714285714285,0.018229166666666668,0.28674440017511144,0.4765625,7
Stocks-UK.csv,138,0.10498046875,0.109375,0.015246577144527339,0.013410433070866142,0.012358389767566615,0.09302325581395349,0.1746031746031746,0.02166193181818182,0.3182927011461664,0.5078125,6
Stocks-UK.csv,139,0.10009765625,0.09375,0.01773341777083484,0.011811023622047244,0.016605150412207684,0.11764705882352941,0.14285714285714285,0.024305555555555556,0.31484440490656473,0.40625,8
Stocks-UK.csv,140,0.1044921875,0.109375,0.012467915366019242,0.010949803149606299,0.008837738679167316,0.0963855421686747,0.15079365079365079,0.01768092105263158,0.2783445969683451,0.4765625,6
Stocks-UK.csv,141,0.1036376953125,0.109375,0.011533545247558447,0.009965551181102362,0.01012602280686626,0.11428571428571428,0.12698412698412698,0.0185546875,0.2636823616925259,0.453125,7
Stocks-UK.csv,142,0.1009521484375,0.09375,0.012181981133195406,0.010949803149606299,0.010972588652314623,0.10810810810810811,0.15079365079365079,0.020970394736842105,0.27952129333347114,0.453125,6
Stocks-UK.csv,143,0.1444091796875,0.15625,0.035520363447525065,0.014886811023622047,0.021466792663818585,0.09411764705882353,0.1984126984126984,0.0240625,0.4325381815092921,0.5546875,8
Stocks-UK.csv,144,0.168212890625,0.171875,0.01518978538115457,0.011687992125984252,0.013148838250826366,0.1095890410958904,0.15873015873015872,0.023046875,0.2962911180660327,0.46875,5
Stocks-UK.csv,145,0.1658935546875,0.171875,0.01326416262776355,0.010211614173228346,0.01115726776452229,0.11267605633802817,0.1349206349206349,0.019301470588235295,0.2915871902778123,0.4453125,5
Stocks-UK.csv,146,0.168701171875,0.171875,0.014267090169616192,0.01156496062992126,0.012120944106053468,0.1095890410958904,0.11904761904761904,0.023958333333333335,0.3072519472268283,0.421875,7
Stocks-UK.csv,147,0.1630859375,0.15625,0.01798042249953317,0.01673228346456693,0.017337403557298448,0.09523809523809523,0.1746031746031746,0.027698863636363636,0.3591014092679082,0.5234375,3
Stocks-UK.csv,148,0.1640625,0.15625,0.018528970665049098,0.013656496062992126,0.019995551722987732,0.10526315789473684,0.16666666666666666,0.027157738095238096,0.28582881949142996,0.4375,7
Stocks-UK.csv,149,0.1683349609375,0.171875,0.013701814838965189,0.01033464566929134,0.01004045559207833,0.10810810810810811,0.14285714285714285,0.018229166666666668,0.30464433511030414,0.4140625,13
