Dataset,chunk_index,mean_bitwidth,median_bitwidth,std_bitwidth,mean_diff_bitwidth,std_diff_bitwidth,avg_run_length,local_max_density,local_max_amplitude,entropy,monotonic_segments,optimal_pack_size
City-temp.csv,73,0.171875,0.171875,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
City-temp.csv,74,0.171875,0.171875,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
City-temp.csv,75,0.16943359375,0.171875,0.019378061360336356,0.0024606299212598425,0.019452987574854644,2.6666666666666665,0.0,0.0,0.019352512550794954,0.0234375,1024
City-temp.csv,76,0.15966796875,0.171875,0.04193252938798259,0.00984251968503937,0.0379607495584191,0.8888888888888888,0.007936507936507936,0.15625,0.06592296774274624,0.0703125,41
City-temp.csv,77,0.07177734375,0.015625,0.0749714479139848,0.013533464566929134,0.043948255658198224,0.6666666666666666,0.007936507936507936,0.15625,0.15702719484725855,0.09375,11
City-temp.csv,78,0.162109375,0.171875,0.037822102990306805,0.0036909448818897637,0.02372945561267944,2.0,0.0,0.0,0.056215011102835645,0.03125,30
City-temp.csv,79,0.171875,0.171875,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
City-temp.csv,80,0.162109375,0.171875,0.037822102990306805,0.004921259842519685,0.027289705970495647,1.6,0.0,0.0,0.056215011102835645,0.0390625,26
City-temp.csv,81,0.170654296875,0.171875,0.013756625573223444,0.0024606299212598425,0.019452987574854683,2.6666666666666665,0.0,0.0,0.010985735390540282,0.0234375,1024
City-temp.csv,82,0.163330078125,0.171875,0.03552644582728332,0.0024606299212598425,0.019452987574854662,2.6666666666666665,0.0,0.0,0.05099747895230578,0.0234375,55
City-temp.csv,83,0.171875,0.171875,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
City-temp.csv,84,0.168212890625,0.171875,0.023638814368941753,0.0024606299212598425,0.019452987574854693,2.6666666666666665,0.0,0.0,0.026721454316504755,0.0234375,27
City-temp.csv,85,0.171875,0.171875,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1
City-temp.csv,86,0.05224609375,0.015625,0.06618868023303691,0.00861220472440945,0.03565791522192292,1.0,0.0,0.0,0.13092671537559122,0.0625,17
City-temp.csv,87,0.015625,0.015625,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
City-temp.csv,88,0.015625,0.015625,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
City-temp.csv,89,0.126708984375,0.171875,0.07083234412306645,0.004921259842519685,0.027289705970495626,1.6,0.0,0.0,0.14458452241360353,0.0390625,287
City-temp.csv,90,0.163330078125,0.171875,0.03552644582728332,0.0012303149606299212,0.013810251181498345,4.0,0.0,0.0,0.05099747895230578,0.015625,58
City-temp.csv,91,0.170654296875,0.171875,0.013756625573223444,0.0024606299212598425,0.01945298757485463,2.6666666666666665,0.0,0.0,0.010985735390540282,0.0234375,1024
City-temp.csv,92,0.171875,0.171875,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
City-temp.csv,93,0.171875,0.171875,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
City-temp.csv,94,0.171875,0.171875,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
City-temp.csv,95,0.170654296875,0.171875,0.013756625573223444,0.0024606299212598425,0.019452987574854693,2.6666666666666665,0.0,0.0,0.010985735390540282,0.0234375,1024
City-temp.csv,96,0.165771484375,0.171875,0.030272453045989366,0.004921259842519685,0.027289705970495622,1.6,0.0,0.0,0.039662858553172774,0.0390625,33
City-temp.csv,97,0.16268382352941177,0.171875,0.03676470588235289,0.01488095238095238,0.045866175617328746,0.888888888888889,0.024096385542168676,0.15625,0.053792826482899715,0.10588235294117647,13
Stocks-UK.csv,98,0.1673583984375,0.171875,0.008321399886305793,0.0017224409448818897,0.0048934994589939365,0.5333333333333333,0.007936507936507936,0.015625,0.16126562096083144,0.0859375,115
Stocks-UK.csv,99,0.177490234375,0.171875,0.019010075256905044,0.002952755905511811,0.0064236109656528656,0.3333333333333333,0.023809523809523808,0.018229166666666668,0.37085070758023214,0.125,33
Stocks-UK.csv,100,0.164794921875,0.171875,0.00973812044686481,0.001968503937007874,0.005184868972860596,0.47058823529411764,0.023809523809523808,0.015625,0.20389957302803852,0.1171875,26
Stocks-UK.csv,101,0.1561279296875,0.15625,0.010241546447851206,0.0033218503937007876,0.006968406623280653,0.3076923076923077,0.023809523809523808,0.015625,0.21697129116403338,0.171875,25
Stocks-UK.csv,102,0.1666259765625,0.171875,0.007879919967535405,0.0013533464566929134,0.0043948255658198205,0.6666666666666666,0.007936507936507936,0.015625,0.17261458949202632,0.0703125,63
Stocks-UK.csv,103,0.1715087890625,0.171875,0.01639518364568747,0.002952755905511811,0.0064236109656528656,0.3333333333333333,0.0,0.0,0.2799853012287412,0.1171875,31
Stocks-UK.csv,104,0.16845703125,0.171875,0.0064593537867787855,9.84251968503937E-4,0.003796074955841906,0.8888888888888888,0.007936507936507936,0.015625,0.12631307708973258,0.0703125,925
Stocks-UK.csv,105,0.1820068359375,0.1875,0.015327968180531821,0.0015994094488188976,0.012682393115011468,1.3333333333333333,0.0,0.0,0.19922336949810693,0.0234375,51
Stocks-UK.csv,106,0.19970703125,0.203125,0.01013698217384116,0.001968503937007874,0.0051848689728605955,0.47058823529411764,0.023809523809523808,0.015625,0.2060792012836259,0.1015625,40
Stocks-UK.csv,107,0.2041015625,0.21875,0.01819134375995816,0.0014763779527559055,0.004973273359106236,0.6666666666666666,0.007936507936507936,0.015625,0.2974102638993921,0.078125,32
Stocks-UK.csv,108,0.20458984375,0.203125,0.01603912861880551,0.0027066929133858267,0.006229817372624089,0.36363636363636365,0.031746031746031744,0.015625,0.2952569724798963,0.140625,32
Stocks-UK.csv,109,0.1793212890625,0.1875,0.015124408268978835,0.0034448818897637795,0.007046171783108451,0.2962962962962963,0.023809523809523808,0.018229166666666668,0.3064554111030366,0.171875,25
Stocks-UK.csv,110,0.1837158203125,0.1875,0.01583671190789458,0.0033218503937007876,0.006968406623280653,0.3076923076923077,0.007936507936507936,0.015625,0.32345856639206255,0.1484375,36
Stocks-UK.csv,111,0.1951904296875,0.203125,0.013947568224808264,0.0024606299212598425,0.005691453497155696,0.38095238095238093,0.015873015873015872,0.015625,0.3108282939295533,0.125,77
Stocks-UK.csv,112,0.1798095703125,0.1875,0.015866792945332595,9.84251968503937E-4,0.004272577596994443,1.0,0.007936507936507936,0.015625,0.17890804897651424,0.0546875,32
Stocks-UK.csv,113,0.2008056640625,0.203125,0.009385135258313197,0.0011072834645669291,0.004009392405708731,0.8,0.0,0.0,0.15603399873927973,0.0390625,38
Stocks-UK.csv,114,0.196044921875,0.203125,0.00973812044686481,0.0018454724409448819,0.005410588933881884,0.5333333333333333,0.023809523809523808,0.015625,0.19313075708529756,0.1015625,76
Stocks-UK.csv,115,0.194580078125,0.1875,0.0089203251496314,8.612204724409449E-4,0.003565791522192284,1.0,0.0,0.0,0.19306144996812372,0.046875,460
Stocks-UK.csv,116,0.2105712890625,0.1875,0.04410625233476548,0.0023375984251968506,0.008337142886858964,0.5,0.015873015873015872,0.015625,0.3022522458628819,0.0859375,39
Stocks-UK.csv,117,0.193115234375,0.1875,0.01246552481564428,0.0015994094488188976,0.00512614829133849,0.6153846153846154,0.0,0.0,0.2317715754844052,0.0625,37
Stocks-UK.csv,118,0.181396484375,0.171875,0.013423294720596947,0.0014763779527559055,0.004570417229578424,0.6153846153846154,0.015873015873015872,0.015625,0.26319377386011855,0.0859375,267
Stocks-UK.csv,119,0.1741943359375,0.171875,0.014364413634089229,0.0023375984251968506,0.005573204553595537,0.4,0.015873015873015872,0.015625,0.29008376407719766,0.109375,34
Stocks-UK.csv,120,0.1712646484375,0.171875,0.012718180088330889,0.0023375984251968506,0.005573204553595537,0.4,0.007936507936507936,0.015625,0.28201093271127947,0.1015625,57
Stocks-UK.csv,121,0.16455078125,0.171875,0.01013698217384116,0.0030757874015748033,0.00621278601031131,0.3076923076923077,0.015873015873015872,0.015625,0.2340204821564971,0.171875,22
Stocks-UK.csv,122,0.1805419921875,0.1875,0.009728169136180069,0.0012303149606299212,0.004208324649726152,0.7272727272727273,0.0,0.0,0.2226889218412261,0.0625,47
Stocks-UK.csv,123,0.173095703125,0.171875,0.013756625573223444,0.0017224409448818897,0.005271723741542463,0.5714285714285714,0.007936507936507936,0.015625,0.2697060082042786,0.078125,33
Stocks-UK.csv,124,0.1727294921875,0.171875,0.018039580353002644,0.0027066929133858267,0.00622981737262408,0.36363636363636365,0.023809523809523808,0.015625,0.3180471688315638,0.1328125,51
Stocks-UK.csv,125,0.181884765625,0.1875,0.013773945851500519,0.0020915354330708663,0.005670137117028995,0.47058823529411764,0.015873015873015872,0.015625,0.21212323818213563,0.0859375,35
Stocks-UK.csv,126,0.21826171875,0.25,0.046668551724826146,0.0018454724409448819,0.009115961394115513,0.7272727272727273,0.0,0.0,0.233474944087899,0.0546875,70
Stocks-UK.csv,127,0.1556396484375,0.15625,0.014537646618773662,0.003567913385826772,0.006845682944509616,0.27586206896551724,0.023809523809523808,0.015625,0.29560223903418725,0.1953125,78
Stocks-UK.csv,128,0.159912109375,0.171875,0.016163141960972103,0.0012303149606299212,0.004642707250027874,0.8,0.0,0.0,0.27383639182185954,0.0625,35
Stocks-UK.csv,129,0.1597900390625,0.15625,0.013701814838965189,0.002583661417322835,0.005804688047286144,0.36363636363636365,0.031746031746031744,0.015625,0.30804292173095443,0.1328125,23
Stocks-UK.csv,130,0.1658935546875,0.171875,0.02021471106444226,0.0024606299212598425,0.00601974892850643,0.4,0.023809523809523808,0.015625,0.3668157863705917,0.109375,100
Stocks-UK.csv,131,0.1527099609375,0.15625,0.017816830158940637,0.0027066929133858267,0.005913196279871016,0.34782608695652173,0.023809523809523808,0.015625,0.3115401498511193,0.140625,32
Stocks-UK.csv,132,0.18310546875,0.1875,0.025083592849690084,0.0023375984251968506,0.006526470083599827,0.4444444444444444,0.007936507936507936,0.015625,0.28691075337606686,0.109375,40
Stocks-UK.csv,133,0.1441650390625,0.140625,0.014113249862386821,0.0023375984251968506,0.005908074411192409,0.42105263157894735,0.0,0.0,0.3062122551201925,0.109375,47
Stocks-UK.csv,134,0.1468505859375,0.140625,0.017506346914015637,0.0024606299212598425,0.005691453497155696,0.38095238095238093,0.015873015873015872,0.015625,0.3401847852155266,0.1171875,32
Stocks-UK.csv,135,0.147216796875,0.15625,0.010805808582192739,0.0023375984251968506,0.005573204553595537,0.4,0.015873015873015872,0.015625,0.23172825619462775,0.109375,30
Stocks-UK.csv,136,0.1507568359375,0.15625,0.01593800787023024,0.002583661417322835,0.005804688047286138,0.36363636363636365,0.015873015873015872,0.015625,0.3006648703381492,0.1171875,47
Stocks-UK.csv,137,0.1578369140625,0.15625,0.015605437430301409,0.0014763779527559055,0.004570417229578424,0.6153846153846154,0.0,0.0,0.2687801330172137,0.0546875,28
Stocks-UK.csv,138,0.1484375,0.15625,0.01680141653719263,0.0018454724409448819,0.005410588933881886,0.5333333333333333,0.015873015873015872,0.015625,0.34559945254251984,0.0546875,56
Stocks-UK.csv,139,0.1875,0.1875,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0078125,1024
Stocks-UK.csv,140,0.14111328125,0.140625,0.012946360921448097,0.002952755905511811,0.0061170289835905806,0.32,0.015873015873015872,0.015625,0.28371495446835904,0.140625,17
Stocks-UK.csv,141,0.1357421875,0.140625,0.011513502072804292,0.002829724409448819,0.0060172338881089955,0.3333333333333333,0.007936507936507936,0.015625,0.25382716192432014,0.140625,21
Stocks-UK.csv,142,0.138916015625,0.140625,0.0187575642904171,0.0031988188976377952,0.006304688964231779,0.2962962962962963,0.031746031746031744,0.015625,0.34139134540742827,0.140625,23
Stocks-UK.csv,143,0.234130859375,0.28125,0.0680793476253232,0.0022145669291338582,0.014372058905204007,0.8888888888888888,0.0,0.0,0.25927592518724635,0.0390625,113
Stocks-UK.csv,144,0.22900390625,0.234375,0.015799501647815857,0.0020915354330708663,0.0059995990847621136,0.5,0.015873015873015872,0.015625,0.23207353995609037,0.0859375,71
Stocks-UK.csv,145,0.1981201171875,0.203125,0.008936180550874607,0.0024606299212598425,0.005691453497155697,0.38095238095238093,0.023809523809523808,0.015625,0.2028582833118828,0.1484375,62
Stocks-UK.csv,146,0.2154541015625,0.21875,0.019101956291274137,0.0012303149606299212,0.004208324649726151,0.7272727272727273,0.007936507936507936,0.015625,0.3374906141286717,0.046875,25
Stocks-UK.csv,147,0.20654296875,0.203125,0.006748181133342409,8.612204724409449E-4,0.0035657915221922803,1.0,0.007936507936507936,0.015625,0.13916274273178386,0.0546875,52
Stocks-UK.csv,148,0.2139892578125,0.203125,0.022823884292024445,0.002952755905511811,0.009751361821079906,0.4,0.023809523809523808,0.015625,0.2280897506244195,0.1484375,96
Stocks-UK.csv,149,0.2139892578125,0.21875,0.014426521354591002,0.0027066929133858267,0.006229817372624092,0.36363636363636365,0.007936507936507936,0.015625,0.2964624129553479,0.140625,19
Stocks-UK.csv,150,0.2086181640625,0.203125,0.010802360543372962,0.0022145669291338582,0.005791634988159363,0.4444444444444444,0.031746031746031744,0.015625,0.22749168423726596,0.109375,28
Stocks-UK.csv,151,0.2125244140625,0.21875,0.011934831370907163,0.0018454724409448819,0.0054105889338818955,0.5333333333333333,0.015873015873015872,0.015625,0.22999798849426037,0.0859375,39
Stocks-UK.csv,152,0.228515625,0.234375,0.014874556847390447,0.0012303149606299212,0.004642707250027857,0.8,0.007936507936507936,0.015625,0.15737794709018724,0.0625,86
Stocks-UK.csv,153,0.203857421875,0.203125,0.014984348396540188,0.002583661417322835,0.005804688047286141,0.36363636363636365,0.007936507936507936,0.015625,0.30023513118953027,0.1171875,45
Stocks-UK.csv,154,0.2017822265625,0.203125,0.012044202099853145,0.0031988188976377952,0.006602562925688364,0.3076923076923077,0.015873015873015872,0.015625,0.2519228271296928,0.1640625,19
Stocks-UK.csv,155,0.2088623046875,0.21875,0.014335337945941596,0.001968503937007874,0.0051848689728605955,0.47058823529411764,0.015873015873015872,0.015625,0.2563266975998409,0.09375,49
Stocks-UK.csv,156,0.2117919921875,0.21875,0.014590849528951406,0.0014763779527559055,0.0049732733591062355,0.6666666666666666,0.0,0.0,0.20015538445234615,0.0546875,50
Stocks-UK.csv,157,0.2113037109375,0.21875,0.0173558916087198,0.0033218503937007876,0.0072390210055884065,0.32,0.031746031746031744,0.015625,0.3165154898376806,0.1484375,20
Stocks-UK.csv,158,0.2049560546875,0.203125,0.01508099543470844,0.0018454724409448819,0.005042790731279318,0.5,0.007936507936507936,0.015625,0.2891318042369011,0.0859375,43
Stocks-UK.csv,159,0.2576904296875,0.296875,0.06545143335432527,0.002583661417322835,0.01220804779173811,0.6153846153846154,0.015873015873015872,0.015625,0.20455814720178037,0.0703125,757
Stocks-UK.csv,160,0.163818359375,0.15625,0.012194818109123219,0.001968503937007874,0.005184868972860596,0.47058823529411764,0.015873015873015872,0.015625,0.2756225916432764,0.1015625,35
Stocks-UK.csv,161,0.165771484375,0.171875,0.019060176019806477,0.0033218503937007876,0.007996100791964526,0.3333333333333333,0.047619047619047616,0.020833333333333332,0.3756028012253805,0.1171875,23
Stocks-UK.csv,162,0.155029296875,0.15625,0.012598697116641277,0.002583661417322835,0.006126919093498387,0.38095238095238093,0.007936507936507936,0.015625,0.2811351995742772,0.1328125,93
Stocks-UK.csv,163,0.18017578125,0.1875,0.008038123844313638,0.0012303149606299212,0.004208324649726153,0.7272727272727273,0.0,0.0,0.17545431610013953,0.0703125,50
Stocks-UK.csv,164,0.1859130859375,0.1875,0.005807006783333153,0.0012303149606299212,0.005039788176246079,0.8888888888888888,0.015873015873015872,0.0234375,0.09762095025445387,0.0625,47
Stocks-UK.csv,165,0.1988525390625,0.203125,0.006964429602341754,0.0011072834645669291,0.004009392405708741,0.8,0.0,0.0,0.14105901689307196,0.078125,50
Stocks-UK.csv,166,0.175048828125,0.171875,0.007401126167589901,0.0013533464566929134,0.004394825565819821,0.6666666666666666,0.007936507936507936,0.015625,0.16232022145058145,0.078125,45
Stocks-UK.csv,167,0.1585693359375,0.15625,0.015265623469435616,0.004552165354330708,0.008344402046167898,0.23529411764705882,0.015873015873015872,0.0234375,0.2832273371403633,0.203125,17
Stocks-UK.csv,168,0.1812744140625,0.171875,0.028860013945424815,0.0023375984251968506,0.008337142886858953,0.5,0.0,0.0,0.3761148812290873,0.0859375,77
Stocks-UK.csv,169,0.1517333984375,0.15625,0.011579963280746406,0.0024606299212598425,0.005691453497155697,0.38095238095238093,0.0,0.0,0.24833424086952385,0.109375,62
Stocks-UK.csv,170,0.164306640625,0.171875,0.02066849024736022,0.0018454724409448819,0.006682320676181225,0.6666666666666666,0.0,0.0,0.31646103749129906,0.0625,48
Stocks-UK.csv,171,0.1512451171875,0.15625,0.016216065848035695,0.0027066929133858267,0.005913196279871017,0.34782608695652173,0.023809523809523808,0.015625,0.3329682640416353,0.140625,88
Stocks-UK.csv,172,0.1422119140625,0.140625,0.0167832252575988,0.0033218503937007876,0.006968406623280653,0.3076923076923077,0.0,0.0,0.3519674275661295,0.1640625,37
Stocks-UK.csv,173,0.14892578125,0.15625,0.016565620560241575,0.0031988188976377952,0.006602562925688358,0.3076923076923077,0.023809523809523808,0.015625,0.32043245302848744,0.15625,17
Stocks-UK.csv,174,0.16650390625,0.171875,0.010951006587893459,0.0014763779527559055,0.005694112433762863,0.8,0.007936507936507936,0.03125,0.1857890469290092,0.046875,36
